date,price
2020-12-10,286000
2020-12-11,290000
2020-12-14,286000
2020-12-15,283000
2020-12-16,285500
2020-12-17,285000
2020-12-18,282500
2020-12-21,284000
2020-12-22,284000
2020-12-23,284000
2020-12-24,282000
2020-12-28,281000
2020-12-29,283000
2020-12-30,292500
2021-01-04,293000
2021-01-05,292500
2021-01-06,290000
2021-01-07,289500
2021-01-08,312000
2021-01-11,309000
2021-01-12,304000
2021-01-13,314000
2021-01-14,318000
2021-01-15,306000
2021-01-18,300500
2021-01-19,308000
2021-01-20,308000
2021-01-21,322500
2021-01-22,343500
2021-01-25,349000
2021-01-26,342000
2021-01-27,341500
2021-01-28,355000
2021-01-29,343000
2021-02-01,348000
2021-02-02,362500
2021-02-03,370500
2021-02-04,358000
2021-02-05,362500
2021-02-08,357500
2021-02-09,358500
2021-02-10,366500
2021-02-15,385500
2021-02-16,394000
2021-02-17,392000
2021-02-18,388000
2021-02-19,398000
2021-02-22,386500
2021-02-23,390500
2021-02-24,374000
2021-02-25,383000
2021-02-26,375000
2021-03-02,377500
2021-03-03,399500
2021-03-04,391500
2021-03-05,377500
2021-03-08,368500
2021-03-09,361500
2021-03-10,372000
2021-03-11,373500
2021-03-12,380500
2021-03-15,383000
2021-03-16,385500
2021-03-17,383500
2021-03-18,403500
2021-03-19,402000
2021-03-22,396500
2021-03-23,386000
2021-03-24,387000
2021-03-25,380000
2021-03-26,383000
2021-03-29,372000
2021-03-30,376500
2021-03-31,377000
2021-04-01,378500
2021-04-02,379500
2021-04-05,377000
2021-04-06,388500
2021-04-07,384500
2021-04-08,381500
2021-04-09,383500
2021-04-12,385500
2021-04-13,388500
2021-04-14,391500
2021-04-15,391000
2021-04-16,391500
2021-04-19,390000
2021-04-20,391000
2021-04-21,380500
2021-04-22,380500
2021-04-23,378000
2021-04-26,377500
2021-04-27,380000
2021-04-28,373500
2021-04-29,366500
2021-04-30,359500
2021-05-03,363000
2021-05-04,364500
2021-05-06,361500
2021-05-07,361000
2021-05-10,362000
2021-05-11,349000
2021-05-12,343000
2021-05-13,337500
2021-05-14,342500
2021-05-17,344000
2021-05-18,349500
2021-05-20,351000
2021-05-21,360000
2021-05-24,355500
2021-05-25,358000
2021-05-26,363000
2021-05-27,358000
2021-05-28,358000
2021-05-31,362500
2021-06-01,367000
2021-06-02,363000
2021-06-03,362000
2021-06-04,357000
2021-06-07,362500
2021-06-08,362500
2021-06-09,358500
2021-06-10,373500
2021-06-11,372500
2021-06-14,387000
2021-06-15,387000
2021-06-16,391000
2021-06-17,389500
2021-06-18,398000
2021-06-21,397000
2021-06-22,391000
2021-06-23,423500
2021-06-24,419500
2021-06-25,410000
2021-06-28,408000
2021-06-29,411500
2021-06-30,417500
2021-07-01,413000
2021-07-02,414000
2021-07-05,410000
2021-07-06,409500
2021-07-07,417500
2021-07-08,422000
2021-07-09,415500
2021-07-12,418500
2021-07-13,441000
2021-07-14,444000
2021-07-15,449000
2021-07-16,447000
2021-07-19,443000
2021-07-20,439000
2021-07-21,428000
2021-07-22,440000
2021-07-23,452000
2021-07-26,452000
2021-07-27,452000
2021-07-28,442000
2021-07-29,439500
2021-07-30,433500
2021-08-02,433500
2021-08-03,428000
2021-08-04,433000
2021-08-05,442500
2021-08-06,444500
